po_line_id,po_id,part_id,qty,unit_price,line_amount
9002518,500835,20230,13.0,12.86,167.18
9002519,500279,20168,14.0,27.37,383.18
9002520,500739,20328,48.0,11.0,528.0
9002521,500035,20041,31.0,18.8,582.8
9002522,500556,20257,45.0,7.53,338.85
9002523,500897,20195,2.0,45.31,90.62
9002524,500539,20095,46.0,37.77,1737.42
9002525,500153,20316,39.0,15.13,590.07
9002526,500022,20013,37.0,23.5,869.5
9002527,500718,20112,14.0,20.55,287.7
9002528,500090,20076,9.0,13.91,125.19
9002529,500389,20276,10.0,21.63,216.3
9002530,500358,20319,7.0,15.4,107.8
9002531,500549,20159,28.0,36.17,1012.76
9002532,500227,20312,46.0,17.7,814.2
9002533,500201,20118,25.0,84.29,2107.25
9002534,500349,20160,46.0,19.17,881.82
9002535,500820,20307,28.0,21.49,601.72
9002536,500765,20145,2.0,27.57,55.14
9002537,500037,20162,17.0,33.19,295.5
9002538,500732,20178,4.0,21.05,84.2
9002539,500499,20088,13.0,27.22,353.86
9002540,500698,20222,18.0,22.41,403.38
9002541,500042,20265,3.0,12.59,37.77
9002542,500870,20238,37.0,10.71,396.27
9002543,500625,20307,33.0,30.56,1008.48
9002544,500771,20033,41.0,49.92,2046.72
9002545,500516,20166,24.0,7.55,181.2
9002546,500067,20124,8.0,8.49,67.92
9002547,500739,20223,35.0,8.44,295.4
9002548,500122,20149,2.0,31.98,63.96
9002549,500684,20188,33.0,33.62,1109.46
9002550,500335,20042,12.0,11.18,134.16
9002551,500152,20028,22.0,75.45,1659.9
9002552,500778,20119,13.0,15.94,207.22
9002553,500668,20336,10.0,47.53,475.3
9002554,500161,20030,17.0,32.63,554.71
9002555,500213,20180,43.0,11.3,485.9
9002556,123456789,20161,5.0,15.63,78.15
9002557,500442,20127,9.0,11.9,107.1
9002558,500422,20254,13.0,8.97,116.61
9002559,500537,20293,23.0,17.25,396.75
9002560,500803,20253,30.0,9.78,293.4
9002561,500700,20129,43.0,18.08,777.44
9002562,500633,20011,4.0,64.06,256.24
9002563,500229,20034,21.0,30.51,640.71
9002564,500058,20197,43.0,14.38,618.34
9002565,500095,20247,9.0,13.69,123.21
9002566,500261,20109,7.0,15.79,110.53
9002567,500353,20327,16.0,69.59,1113.44
9002568,500311,20244,23.0,10.45,240.35
9002569,500135,20249,23.0,20.06,461.38
9002570,500861,20316,31.0,26.55,823.05
9002571,500794,20162,5.0,41.65,208.25
9002572,500472,20047,6.0,16.45,98.7
9002573,500631,20070,1.0,11.27,11.27
9002574,500429,20133,48.0,23.9,1147.2
9002575,500536,20238,28.0,44.2,1237.6
9002576,500853,20067,18.0,17.05,306.9
9002577,500145,20277,24.0,12.14,291.36
9002578,500523,20031,13.0,21.46,278.98
9002579,500086,20122,33.0,7.58,250.14
9002580,500108,20021,10.0,17.62,176.2
9002581,500422,20154,7.0,40.72,285.04
9002582,500344,20109,37.0,33.95,1256.15
9002583,500265,20270,32.0,18.42,589.44
9002584,500733,20299,45.0,54.36,2446.2
9002585,500585,20114,22.0,63.18,1389.96
9002586,500493,20219,16.0,29.92,478.72
9002587,500332,20229,24.0,8.33,199.92
9002588,500821,20251,14.0,6.5,91.0
9002589,500412,20248,11.0,46.07,506.77
9002590,500613,20008,19.0,23.26,441.94
9002591,500648,20033,23.0,53.59,1232.57
9002592,500190,20227,34.0,9.0,306.0
9002593,500141,20072,40.0,18.23,729.2
9002594,500868,20300,13.0,37.24,484.12
9002595,500072,20211,39.0,12.96,505.44
9002596,500839,20071,44.0,36.92,1624.48
9002597,500166,20057,28.0,18.66,522.48
9002598,500167,20219,40.0,20.43,817.2
9002599,500565,20274,16.0,9.87,157.92
9002600,500258,20248,28.0,23.36,654.08
9002601,500438,20015,4.0,74.86,299.44
9002602,500110,20074,28.0,25.35,709.8
9002603,500743,20105,12.0,12.49,149.88
9002604,500672,20135,16.0,46.4,742.4
9002605,500863,20073,49.0,12.72,623.28
9002606,500838,20253,36.0,56.41,2030.76
9002607,500530,20017,20.0,9.35,187.0
9002608,500289,20042,26.0,23.66,615.16
9002609,500561,20049,26.0,50.19,1304.94
9002610,500509,20002,22.0,11.94,262.68
9002611,500174,20231,9.0,21.11,189.99
9002612,500301,20218,5.0,40.22,201.1
9002613,500695,20058,17.0,5.19,88.23
9002614,500184,20283,49.0,35.03,1716.47
9002615,500338,20301,34.0,19.05,647.7
9002616,500509,20063,2.0,47.71,95.42
9002617,500818,20069,7.0,12.23,85.61
9002618,500309,20302,36.0,8.74,314.64
9002619,500506,20141,13.0,14.5,188.5
9002620,500345,20201,20.0,14.32,286.4
9002621,500080,20206,30.0,17.75,532.5
9002622,500373,20220,30.0,15.16,454.8
9002623,500155,20245,11.0,6.02,66.22
9002624,500786,20080,31.0,18.97,588.07
9002625,500794,20250,3.0,23.08,69.24
9002626,500431,20050,2.0,17.89,35.78
9002627,500499,20284,48.0,23.86,1145.28
9002628,500760,20345,3.0,21.14,63.42
9002629,500146,20203,15.0,8.77,131.55
9002630,500480,20024,17.0,16.77,285.09
9002631,500434,20040,48.0,21.51,1032.48
9002632,500518,20068,7.0,17.42,121.94
9002633,500668,20003,48.0,8.2,393.6
9002634,500682,20239,5.0,41.84,209.2
9002635,500068,20030,34.0,11.21,381.14
9002636,500605,20116,33.0,9.53,314.49
9002637,500880,20194,45.0,20.58,926.1
9002638,500874,20089,16.0,16.62,265.92
9002639,500887,20177,37.0,28.81,1065.97
9002640,500185,20144,3.0,33.91,101.73
9002641,500681,20201,47.0,30.95,1454.65
9002642,500203,20321,48.0,20.06,962.88
9002643,500553,20343,43.0,27.99,1203.57
9002644,500012,20202,21.0,7.88,165.48
9002645,500665,20023,41.0,38.73,1587.93
9002646,500273,20104,8.0,15.75,126.0
9002647,500297,20274,22.0,65.49,1440.78
9002648,500050,20321,5.0,39.44,197.2
9002649,500499,20059,17.0,17.84,303.28
9002650,500368,20014,37.0,20.35,752.95
9002651,500723,20084,14.0,40.87,572.18
9002652,500655,20196,39.0,5.18,202.02
9002653,500356,20234,41.0,18.24,747.84
9002654,500002,20343,28.0,55.75,1561.0
9002655,500253,20262,31.0,33.35,1033.85
9002656,500474,20005,17.0,12.15,206.55
9002657,500846,20288,35.0,24.26,849.1
9002658,500505,20057,40.0,11.18,447.2
9002659,500255,20144,22.0,16.36,359.92
9002660,500609,20041,45.0,24.54,1104.3
9002661,500684,20349,48.0,27.27,1308.96
9002662,500149,20199,29.0,31.11,902.19
9002663,500487,20173,10.0,42.11,421.1
9002664,500278,20334,18.0,9.81,176.58
9002665,500058,20094,35.0,20.38,713.3
9002666,500445,20216,44.0,12.06,530.64
9002667,500112,20110,16.0,15.81,252.96
9002668,500835,20179,49.0,12.77,625.73
9002669,500754,20162,7.0,27.1,189.7
9002670,500821,20118,30.0,37.78,1133.4
9002671,500568,20324,19.0,39.03,741.57
9002672,500488,20227,23.0,10.35,238.05
9002673,500406,20144,8.0,18.65,149.2
9002674,500366,20307,17.0,10.18,173.06
9002675,500059,20141,21.0,9.98,209.58
9002676,500328,20121,26.0,13.5,351.0
9002677,500727,20284,28.0,24.68,691.04
9002678,500468,20225,39.0,27.42,1069.38
9002679,500744,20256,33.0,29.74,981.42
9002680,500566,20284,40.0,28.66,1146.4
9002681,500884,20164,19.0,12.08,229.52
9002682,500719,20220,29.0,40.84,1184.36
9002683,500062,20068,20.0,32.52,650.4
9002684,500183,20308,20.0,15.68,313.6
9002685,500310,20223,10.0,16.04,160.4
9002686,500792,88888888,12.0,13.54,162.48
9002687,500537,20343,33.0,9.25,305.25
9002688,500176,20338,25.0,29.95,748.75
9002689,500574,20011,25.0,32.89,822.25
9002690,500428,20051,4.0,11.52,46.08
9002691,500072,20128,4.0,9.59,38.36
9002692,500846,20134,9.0,11.45,103.05
9002693,500166,20144,15.0,21.46,321.9
9002694,500224,20126,26.0,8.77,228.02
9002695,500576,20225,15.0,39.52,592.8
9002696,500580,20070,26.0,38.12,991.12
9002697,500008,20272,28.0,25.91,725.48
9002698,500235,20186,7.0,32.65,228.55
9002699,500709,20002,32.0,20.81,665.92
9002700,500684,20284,12.0,26.55,318.6
9002701,500793,20021,35.0,9.21,322.35
9002702,500027,20165,32.0,46.26,1480.32
9002703,500807,20309,9.0,14.99,134.91
9002704,500645,20245,14.0,18.59,260.26
9002705,500026,20233,13.0,89.33,1161.29
9002706,500549,20324,44.0,17.6,774.4
9002707,500195,20157,33.0,31.3,1032.9
9002708,500202,20150,32.0,27.35,875.2
9002709,500084,20212,19.0,9.03,171.57
9002710,500831,20217,30.0,11.02,330.6
9002711,500029,20245,16.0,68.14,1090.24
9002712,500465,20302,12.0,28.43,341.16
9002713,500098,20275,10.0,19.88,198.8
9002714,500898,20150,2.0,14.56,29.12
9002715,500189,20195,18.0,24.34,438.12
9002716,500011,20020,13.0,25.77,335.01
9002717,500602,20256,29.0,23.01,667.29
9002718,500029,20016,24.0,38.14,915.36
9002719,500724,20050,38.0,11.94,453.72
9002720,500037,20269,12.0,11.02,132.24
9002721,123456789,20314,29.0,37.56,1089.24
9002722,500571,20082,22.0,71.35,1569.7
9002723,500293,20305,36.0,33.3,1198.8
9002724,500359,20123,1.0,43.76,43.76
9002725,500654,20289,43.0,19.2,825.6
9002726,500179,20261,40.0,23.56,942.4
9002727,500796,20048,34.0,23.37,794.58
9002728,500111,20005,34.0,19.43,660.62
9002729,500741,20116,48.0,46.84,2248.32
9002730,500443,20117,33.0,39.23,1294.59
9002731,500020,20262,4.0,15.81,63.24
9002732,500144,20128,38.0,7.48,284.24
9002733,500498,20170,30.0,19.33,579.9
9002734,500145,20026,46.0,10.05,645.1
9002735,500440,20198,20.0,20.37,407.4
9002736,500886,20313,26.0,10.53,273.78
9002737,500420,20344,15.0,42.69,640.35
9002738,500315,20096,7.0,30.29,212.03
9002739,500165,20016,7.0,29.85,208.95
9002740,500651,20172,29.0,38.22,1108.38
9002741,500202,20100,23.0,25.4,584.2
9002742,500495,20185,34.0,27.88,947.92
9002743,500755,20183,20.0,47.5,950.0
9002744,500624,20214,15.0,18.53,277.95
9002745,500467,20250,33.0,28.88,953.04
9002746,500712,20215,17.0,10.68,181.56
9002747,500384,20028,20.0,21.06,421.2
9002748,500313,20101,13.0,77.91,1012.83
9002749,500770,20122,44.0,32.75,1441.0
9002750,500254,20053,24.0,19.08,457.92
9002751,500022,20282,47.0,23.54,1106.38
9002752,500757,20101,37.0,19.83,733.71
9002753,500338,20116,7.0,23.08,161.56
9002754,500492,20103,8.0,15.81,126.48
9002755,500822,20044,23.0,27.03,621.69
9002756,500510,20113,14.0,27.61,386.54
9002757,500365,20342,4.0,20.17,80.68
9002758,500371,20030,21.0,21.85,458.85
9002759,500829,20163,46.0,24.64,1133.44
9002760,500598,20188,10.0,14.64,146.4
9002761,500218,20292,22.0,26.87,591.14
9002762,500474,20194,30.0,32.08,962.4
9002763,500422,20291,30.0,48.37,1451.1
9002764,500355,20260,16.0,24.31,388.96
9002765,500459,20206,11.0,14.39,158.29
9002766,500502,20051,22.0,18.88,415.36
9002767,500026,20048,29.0,10.12,293.48
9002768,500801,20005,25.0,31.08,777.0
9002769,500800,20223,14.0,5.84,81.76
9002770,500859,20022,14.0,37.14,519.96
9002771,500222,20144,2.0,39.93,79.86
9002772,500863,20109,13.0,3.46,44.98
9002773,500689,20211,3.0,43.17,129.51
9002774,500147,20299,30.0,37.2,1116.0
9002775,500423,20040,18.0,16.88,303.84
9002776,500738,20171,36.0,9.82,353.52
9002777,500350,20185,21.0,12.15,255.15
9002778,500185,20213,19.0,12.74,242.06
9002779,500414,20305,16.0,44.24,707.84
9002780,500805,20051,28.0,15.34,429.52
9002781,500428,20069,4.0,34.58,138.32
9002782,500040,20195,15.0,18.64,279.6
9002783,500392,20150,1.0,20.76,20.76
9002784,500702,20108,48.0,7.82,375.36
9002785,500078,20117,47.0,10.09,474.23
9002786,500716,20094,16.0,43.63,698.08
9002787,500895,20255,20.0,18.29,365.8
9002788,500789,20043,33.0,24.06,793.98
9002789,500783,20066,17.0,59.37,1009.29
9002790,500543,20155,5.0,18.6,93.0
9002791,500449,20322,5.0,17.98,89.9
9002792,500473,20205,39.0,41.42,1615.38
9002793,500141,20273,13.0,20.23,262.99
9002794,500250,20154,44.0,24.34,1070.96
9002795,500293,20178,36.0,36.53,1315.08
9002796,500609,20059,30.0,20.09,602.7
9002797,500135,20073,4.0,32.22,128.88
9002798,500483,20048,23.0,18.74,431.02
9002799,500788,20270,21.0,36.19,759.99
9002800,500311,20072,21.0,25.86,543.06
9002801,500813,20195,6.0,17.54,105.24
9002802,500554,20178,24.0,21.0,504.0
9002803,500631,20047,47.0,4.63,217.61
9002804,500731,20071,31.0,41.11,1274.41
9002805,500045,20112,19.0,9.46,179.74
9002806,500235,20244,38.0,10.58,402.04
9002807,500047,20308,12.0,15.44,185.28
9002808,500197,20158,14.0,6.85,95.9
9002809,500083,20273,12.0,26.59,319.08
9002810,500542,20267,15.0,24.94,374.1
9002811,500160,20303,19.0,15.0,285.0
9002812,500427,20029,28.0,13.37,374.36
9002813,500070,20096,40.0,13.25,530.0
9002814,500519,20250,41.0,29.05,1191.05
9002815,500897,20006,5.0,7.72,38.6
9002816,500051,20091,5.0,15.71,78.55
9002817,500044,20112,6.0,8.02,48.12
9002818,500292,20258,23.0,31.86,732.78
9002819,500811,20106,3.0,16.42,49.26
9002820,500464,20062,37.0,27.88,1031.56
9002821,500884,20270,33.0,42.51,1402.83
9002822,500549,20198,43.0,42.94,1846.42
9002823,500866,20346,21.0,10.88,228.48
9002824,500379,20336,20.0,24.18,483.6
9002825,500742,20145,1.0,39.36,39.36
9002826,500477,20060,39.0,30.5,1189.5
9002827,500261,20119,47.0,32.37,1521.39
9002828,500579,20060,17.0,6.89,117.13
9002829,500178,20308,29.0,30.23,876.67
9002830,500356,20025,8.0,12.48,99.84
9002831,500418,20114,26.0,29.93,778.18
9002832,500697,20039,28.0,29.54,827.12
9002833,500200,20343,34.0,28.62,973.08
9002834,500012,20115,26.0,18.8,488.8
9002835,500442,20135,13.0,44.24,575.12
9002836,500725,20276,44.0,27.28,1200.32
9002837,500731,20298,37.0,24.36,901.32
9002838,500285,20020,13.0,11.47,149.11
9002839,500755,20030,38.0,25.47,967.86
9002840,500867,20246,25.0,65.84,1646.0
9002841,500257,20026,47.0,8.72,409.84
9002842,500569,20072,23.0,31.13,715.99
9002843,500547,20096,22.0,33.57,738.54
9002844,500839,20160,21.0,56.56,1187.76
9002845,500489,20345,30.0,31.05,931.5
9002846,500497,20299,11.0,20.21,222.31
9002847,500893,20298,4.0,25.88,103.52
9002848,500704,20286,33.0,17.1,564.3
9002849,500332,20211,47.0,41.74,1961.78
9002850,500561,20075,12.0,7.93,95.16
9002851,500031,20142,9.0,14.99,134.91
9002852,500609,20033,32.0,26.25,840.0
9002853,500042,20335,11.0,40.55,446.05
9002854,500892,20003,37.0,19.92,737.04
9002855,500350,20327,24.0,12.56,301.44
9002856,500333,20097,7.0,17.7,123.9
9002857,500821,20216,8.0,16.12,128.96
9002858,500558,20027,33.0,16.57,546.81
9002859,500269,20200,25.0,15.47,386.75
9002860,500822,20272,1.0,15.47,15.47
9002861,500412,20313,3.0,7.17,21.51
9002862,500574,20126,40.0,24.05,962.0
9002863,500018,20201,28.0,30.11,843.08
9002864,500346,20008,43.0,49.35,2122.05
9002865,500612,20286,33.0,33.66,1110.78
9002866,500036,20087,46.0,32.64,1501.44
9002867,500618,20317,1.0,23.99,23.99
9002868,500091,20018,38.0,6.98,265.24
9002869,500819,20080,27.0,23.76,641.52
9002870,500184,20106,38.0,21.49,816.62
9002871,500727,20310,35.0,37.26,1304.1
9002872,500027,20229,10.0,28.23,282.3
9002873,500547,20111,12.0,18.58,222.96
9002874,500371,20219,10.0,65.03,650.3
9002875,500831,20122,34.0,33.42,1136.28
9002876,500529,20243,24.0,24.63,591.12
9002877,500344,20177,28.0,26.4,739.2
9002878,500418,20064,22.0,20.84,458.48
9002879,500195,20002,45.0,20.29,913.05
9002880,500077,20206,16.0,5.46,87.36
9002881,500166,20020,13.0,11.6,150.8
9002882,500089,20292,36.0,14.52,522.72
9002883,500263,20014,36.0,26.32,947.52
9002884,500471,20342,43.0,7.46,320.78
9002885,500207,20205,23.0,14.69,337.87
9002886,500723,20201,14.0,13.6,190.4
9002887,500270,20119,32.0,21.54,689.28
9002888,500262,20136,3.0,26.36,79.08
9002889,500505,20299,27.0,13.63,368.01
9002890,500784,20294,19.0,14.23,270.37
9002891,500511,20024,22.0,13.35,293.7
9002892,500853,20311,1.0,15.89,15.89
9002893,500725,20233,5.0,19.48,97.4
9002894,500885,20120,49.0,44.22,2166.78
9002895,500575,20089,33.0,10.94,361.02
9002896,500523,20319,19.0,57.43,1091.17
9002897,500721,20199,36.0,9.58,344.88
9002898,500311,20179,6.0,35.62,213.72
9002899,500173,20344,15.0,15.1,226.5
9002900,500430,20075,36.0,11.63,418.68
9002901,500767,20136,33.0,44.26,1460.58
9002902,500462,20137,24.0,21.1,506.4
9002903,500100,20009,27.0,20.62,556.74
9002904,500015,20200,49.0,17.01,833.49
9002905,500708,20317,11.0,14.17,155.87
9002906,500257,20345,49.0,18.06,884.94
9002907,500895,20218,23.0,2.9,66.7
9002908,500243,20059,33.0,6.6,217.8
9002909,500347,20146,41.0,25.42,1042.22
9002910,500248,20106,46.0,40.84,1878.64
9002911,500104,20037,47.0,45.52,2139.44
9002912,500693,20133,29.0,11.31,327.99
9002913,500666,20220,31.0,22.55,699.05
9002914,500286,20302,1.0,5.39,5.39
9002915,500168,20132,34.0,16.27,553.18
9002916,500419,20333,18.0,32.92,592.56
9002917,500046,20052,18.0,19.88,357.84
9002918,500042,20061,6.0,16.46,98.76
9002919,500320,20022,40.0,19.93,797.2
9002920,500817,20043,1.0,43.37,43.37
9002921,500220,20307,47.0,17.34,814.98
9002922,500512,20045,42.0,-20.98,881.16
9002923,500711,20146,30.0,49.98,1499.4
9002924,500440,20215,4.0,17.51,70.04
9002925,500143,20339,32.0,7.52,240.64
9002926,500889,20046,10.0,45.65,456.5
9002927,500027,20346,43.0,36.94,1588.42
9002928,500853,20307,5.0,5.31,26.55
9002929,500849,20023,9.0,18.58,167.22
9002930,500789,20144,5.0,19.82,99.1
9002931,500552,20088,11.0,45.66,502.26
9002932,500843,20173,35.0,19.91,696.85
9002933,500658,20063,27.0,22.19,599.13
9002934,500856,20118,4.0,22.61,90.44
9002935,500689,20222,10.0,15.19,151.9
9002936,500826,20155,39.0,43.74,1705.86
9002937,500836,20177,33.0,12.49,412.17
9002938,500166,20319,38.0,15.01,570.38
9002939,500634,20341,8.0,20.01,160.08
9002940,500585,20055,49.0,9.0,441.0
9002941,500750,20058,24.0,57.93,1390.32
9002942,500248,20219,39.0,20.08,783.12
9002943,500774,20184,33.0,32.94,1087.02
9002944,500763,20046,41.0,11.31,463.71
9002945,500356,20101,43.0,30.79,1323.97
9002946,500110,20043,19.0,32.39,615.41
9002947,500691,20014,2.0,35.32,70.64
9002948,500699,20235,11.0,62.99,692.89
9002949,500819,20050,35.0,14.37,502.95
9002950,500718,20308,17.0,17.96,305.32
9002951,500233,20033,42.0,12.1,508.2
9002952,500023,20123,3.0,18.96,56.88
9002953,500025,20076,22.0,29.92,658.24
9002954,500380,20122,35.0,28.97,1013.95
9002955,500729,20204,21.0,53.76,1128.96
9002956,500345,20227,25.0,26.95,673.75
9002957,500377,20069,39.0,20.09,783.51
9002958,500521,20229,2.0,10.43,20.86
9002959,500016,20020,1.0,33.78,33.78
9002960,500244,20107,7.0,18.29,128.03
9002961,500717,20240,20.0,34.24,684.8
9002962,500769,20250,43.0,15.57,669.51
9002963,500623,20134,6.0,41.28,247.68
9002964,500716,20089,36.0,25.32,911.52
9002965,500538,20078,21.0,36.43,765.03
9002966,500582,20176,46.0,25.32,1164.72
9002967,500687,20297,35.0,11.53,403.55
9002968,500201,20307,36.0,16.13,580.68
9002969,500247,20101,8.0,9.32,74.56
9002970,500117,20334,4.0,22.44,89.76
9002971,500008,20111,43.0,8.35,359.05
9002972,500597,20180,16.0,23.96,383.36
9002973,500022,20103,3.0,2.29,6.87
9002974,500239,20015,7.0,32.65,228.55
9002975,500584,20095,2.0,10.36,20.72
9002976,500026,20292,1.0,11.33,11.33
9002977,500860,20145,1.0,45.75,45.75
9002978,500080,20301,38.0,24.33,924.54
9002979,500595,20001,7.0,33.37,233.59
9002980,500198,20118,24.0,10.99,263.76
9002981,500554,20342,5.0,35.77,178.85
9002982,500774,20093,21.0,18.5,388.5
9002983,500091,20190,-10.0,21.55,603.4
9002984,500850,20002,18.0,49.12,884.16
9002985,500083,20110,24.0,10.0,240.0
9002986,500299,20176,32.0,34.74,1111.68
9002987,500295,20256,45.0,25.31,1138.95
9002988,500646,20021,33.0,17.67,583.11
9002989,500453,20219,10.0,10.42,104.2
9002990,500280,20172,9.0,17.56,158.04
9002991,500058,20223,49.0,12.29,602.21
9002992,500870,20064,33.0,40.94,1351.02
9002993,500341,20276,33.0,21.22,700.26
9002994,500752,20248,7.0,13.38,93.66
9002995,500464,20259,4.0,8.48,33.92
9002996,500879,20130,28.0,15.21,425.88
9002997,500341,20112,23.0,42.17,969.91
9002998,500609,20285,32.0,21.47,687.04
9002999,500061,20286,44.0,18.03,793.32
9003000,500775,20210,16.0,55.66,890.56
9003001,500624,20019,46.0,15.66,720.36
9003002,500428,20214,10.0,12.37,123.7
9003003,500657,20309,14.0,25.6,358.4
9003004,500727,20250,39.0,25.84,1007.76
9003005,500255,20270,36.0,14.12,508.32
9003006,500827,20179,34.0,12.45,423.3
9003007,500827,20193,24.0,47.86,1148.64
9003008,500873,20312,18.0,15.49,278.82
9003009,500769,20078,16.0,8.41,134.56
9003010,500705,20179,41.0,22.55,924.55
9003011,500346,20162,37.0,34.36,1271.32
9003012,500525,20201,41.0,17.91,734.31
9003013,500303,20013,25.0,27.72,693.0
9003014,500614,20346,8.0,10.71,85.68
9003015,500244,20245,24.0,29.28,702.72
9003016,500756,20013,20.0,11.32,226.4
9003017,500823,20098,48.0,24.12,1157.76
9003018,500779,20032,30.0,31.84,955.2
9003019,500735,20256,20.0,21.31,426.2
9003020,500731,20033,18.0,9.57,172.26
9003021,500822,20018,4.0,9.82,39.28
9003022,500411,20151,48.0,52.24,2507.52
9003023,500877,20259,36.0,12.67,456.12
9003024,500216,20163,6.0,31.79,190.74
9003025,500515,20076,3.0,21.56,64.68
9003026,500473,20313,18.0,11.0,198.0
9003027,500035,20136,47.0,14.59,685.73
9003028,500177,20207,40.0,55.7,2228.0
9003029,500386,20241,18.0,163.01,2934.18
9003030,500768,20066,23.0,16.6,381.8
9003031,500016,20115,35.0,15.93,557.55
9003032,500710,20201,6.0,7.52,45.12
9003033,500829,20249,26.0,7.46,193.96
9003034,500047,20277,21.0,12.01,252.21
9003035,500061,20111,24.0,15.38,369.12
9003036,500068,20330,15.0,19.78,296.7
9003037,500658,20233,27.0,30.39,820.53
9003038,500870,20175,32.0,22.93,733.76
9003039,500365,20142,12.0,30.69,368.28
9003040,500161,20031,5.0,13.9,69.5
9003041,500738,20180,7.0,19.25,134.75
9003042,500487,20066,22.0,16.14,355.08
9003043,500430,20003,27.0,9.39,253.53
9003044,500858,20285,15.0,6.14,92.1
9003045,500488,20268,39.0,13.44,524.16
9003046,500229,20235,45.0,4.53,203.85
9003047,500369,20276,35.0,10.18,356.3
9003048,500177,20040,26.0,27.86,724.36
9003049,500856,20120,23.0,22.38,514.74
9003050,500409,20274,13.0,20.35,264.55
9003051,500567,20230,26.0,40.79,1060.54
9003052,500589,20303,3.0,12.97,38.91
9003053,500269,20085,29.0,30.24,876.96
9003054,500205,20062,2.0,12.38,24.76
9003055,500792,20191,28.0,23.72,664.16
9003056,500739,20292,23.0,22.02,506.46
9003057,500899,20030,36.0,22.75,819.0
9003058,500750,20329,49.0,15.93,780.57
9003059,500799,20145,6.0,24.33,145.98
9003060,500081,20106,11.0,25.5,280.5
9003061,500845,20109,38.0,8.51,323.38
9003062,500761,20275,34.0,33.42,1136.28
9003063,500192,20209,17.0,9.57,162.69
9003064,500617,20138,3.0,11.86,35.58
9003065,500188,20085,44.0,23.22,1021.68
9003066,500275,20043,46.0,28.75,1322.5
9003067,500073,20081,,22.92,779.28
9003068,500009,20063,22.0,24.42,537.24
9003069,500634,20342,29.0,10.16,294.64
9003070,500215,20320,29.0,14.67,425.43
9003071,500289,20054,5.0,5.87,29.35
9003072,500444,20073,10.0,11.57,115.7
9003073,500551,20128,10.0,8.98,89.8
9003074,500192,20255,9.0,20.25,182.25
9003075,500638,20230,21.0,82.57,1733.97
9003076,500288,20136,13.0,31.69,411.97
9003077,500582,20111,10.0,5.22,52.2
9003078,500648,20307,38.0,8.08,307.04
9003079,500143,20145,11.0,9.21,101.31
9003080,500388,20032,4.0,7.01,28.04
9003081,500865,20259,46.0,16.95,779.7
9003082,500891,20086,31.0,23.04,714.24
9003083,500406,20330,49.0,9.25,453.25
9003084,500810,20264,34.0,17.57,597.38
9003085,500369,20319,42.0,22.92,962.64
9003086,500856,20029,35.0,30.55,1069.25
9003087,500440,20231,39.0,22.06,860.34
9003088,500780,20075,39.0,24.49,955.11
9003089,500895,20128,33.0,19.64,648.12
9003090,500650,20270,8.0,10.93,87.44
9003091,500563,20088,32.0,12.46,398.72
9003092,500528,20169,33.0,9.08,299.64
9003093,500676,20127,8.0,49.36,394.88
9003094,500012,20173,46.0,8.32,382.72
9003095,500701,20025,14.0,35.56,497.84
9003096,500339,20060,34.0,8.37,284.58
9003097,500864,20066,8.0,31.83,254.64
9003098,500873,20025,42.0,35.99,1511.58
9003099,500863,20082,7.0,40.09,280.63
9003100,500775,20059,13.0,10.75,139.75
9003101,500311,20038,21.0,22.17,465.57
9003102,500732,20122,47.0,14.01,658.47
9003103,500103,20291,32.0,11.8,377.6
9003104,500338,20276,11.0,20.62,226.82
9003105,500197,20303,14.0,32.73,458.22
9003106,500299,20281,11.0,14.05,154.55
9003107,500443,20190,2.0,24.47,48.94
9003108,500358,20291,34.0,11.65,396.1
9003109,500367,20151,44.0,10.74,472.56
9003110,500168,20232,47.0,16.53,776.91
9003111,500148,20145,17.0,17.14,291.38
9003112,500760,20270,14.0,29.98,419.72
9003113,500767,20334,25.0,9.48,237.0
9003114,500041,20133,48.0,73.35,3520.8
9003115,500201,20170,27.0,6.85,184.95
9003116,500243,20027,8.0,23.03,184.24
9003117,500668,20135,17.0,16.93,287.81
9003118,500463,20240,5.0,13.61,68.05
9003119,500448,20343,12.0,18.08,216.96
9003120,500797,20227,38.0,30.06,1142.28
9003121,500793,20286,18.0,33.0,594.0
9003122,500436,20302,26.0,17.63,458.38
9003123,500892,20033,31.0,24.51,759.81
9003124,500749,20001,37.0,9.04,334.48
9003125,500530,20194,6.0,17.98,107.88
9003126,500564,20093,41.0,25.45,1043.45
9003127,500596,20327,15.0,5.1,76.5
9003128,500272,20307,42.0,21.08,885.36
9003129,500429,20134,49.0,18.16,889.84
9003130,500871,20203,26.0,43.03,1118.78
9003131,500212,20249,12.0,22.2,266.4
9003132,500872,20146,41.0,26.79,1098.39
9003133,500103,20345,47.0,17.07,802.29
9003134,500191,20347,14.0,29.35,410.9
9003135,500688,20253,1.0,28.15,28.15
9003136,500658,20333,17.0,9.17,155.89
9003137,500379,20175,33.0,24.21,798.93
9003138,500080,20124,29.0,40.83,1184.07
9003139,500704,20250,45.0,36.24,1630.8
9003140,500548,20130,31.0,20.42,633.02
9003141,500376,20049,8.0,24.36,194.88
9003142,500837,20092,30.0,34.78,1043.4
9003143,500153,20309,13.0,10.14,131.82
9003144,500641,20219,16.0,26.7,427.2
9003145,500570,20333,2.0,6.16,12.32
9003146,500735,20333,45.0,33.7,1516.5
9003147,500760,20019,18.0,15.95,287.1
